#{"t_start": 1713060312.560961, "env_id": "SingleDC-v0"}
r,l,t,ep_job_wait_rew_mean,ep_util_rew_mean,ep_valid_count
-336.273106,1753,3217.499667,0.037686051295464706,0.00943767826582955,226
-328.544918,1738,3220.11153,0.036316635949753075,0.010015477560413849,242
-246.021451,1472,3222.367171,0.026667529152025724,0.01106321331521697,246
-177.780711,1064,3223.738285,0.02469701119332205,0.015431109022556266,235
-204.48242,1083,3225.576775,0.034388817064251676,0.015631578947368302,242
-302.999889,1690,3227.648727,0.032317159701685846,0.009966834319526198,248
-262.884916,1549,3229.998853,0.02777505627548519,0.010335474499676835,232
-309.14136,1701,3232.547251,0.03310300539137499,0.009923809523809078,236
-270.868204,1546,3234.882121,0.030138998689461828,0.011096895213453651,254
-167.778837,949,3236.099561,0.02867047048179008,0.018026554267650072,256
-317.351931,1697,3238.623734,0.035379474838980816,0.009660813199763857,222
-239.224294,1356,3240.757647,0.02989157975493295,0.012660730088495565,246
-299.037778,1647,3242.824888,0.033389283726785145,0.009927049180327413,242
-355.224288,1821,3245.7036,0.03940163625794373,0.008965156507413042,226
-334.486739,1797,3248.294724,0.035197347065279834,0.009573956594323401,240
-290.695261,1620,3250.795177,0.03231673922199176,0.009987499999999547,236
-326.014189,1737,3253.341196,0.03593631828959945,0.009326424870465885,224
-242.37714,1288,3255.419769,0.03487749469529793,0.013049301242236104,236
-297.133259,1634,3257.456893,0.0336440431107056,0.009795348837208916,240
-360.02593,1825,3260.140377,0.04052685944512098,0.008572684931506409,216
-126.863737,839,3261.613619,0.015026855628736877,0.018743921334922243,200
-401.689992,1943,3264.54986,0.04468687409340909,0.008208389089037106,210
-321.236228,1530,3266.479257,0.04484212586586163,0.009521470588235376,166
-298.992687,1635,3268.92055,0.03351651943049076,0.010215412844036277,234
-354.334764,1811,3271.707201,0.039703806645905254,0.008410850358917303,204
-363.160798,1836,3274.393001,0.040440881830352195,0.008863235294117193,216
-139.020573,762,3275.373864,0.02844659804842297,0.0209356299212596,208
-226.411707,1343,3277.529858,0.025950125280533233,0.011414184661205974,194
-286.194989,1475,3279.797828,0.03773287811771875,0.010255423728813402,186
-291.648012,1566,3281.7162,0.034579888609264614,0.010318965517241076,212
-405.33963,1953,3284.529197,0.045001527698541315,0.007956912442395842,198
-317.63818,1706,3287.11025,0.03508791379854718,0.009552872215708837,222
-342.451292,1756,3289.701775,0.03869059305379118,0.009705239179953981,220
-328.803634,1729,3292.237034,0.03704253051266828,0.009467958357431614,228
-313.12938,1697,3294.748545,0.03424173302054041,0.009307601649970089,208
-313.458269,1660,3297.361151,0.03638772365023026,0.009983493975903202,236
-293.257496,1680,3299.491416,0.02940736511944793,0.00971517857142814,208
-243.081691,1265,3301.560378,0.03593052236334686,0.01361632411067185,227
-297.026141,1651,3303.983204,0.03232617404711598,0.010118867353118864,238
-225.211975,1327,3305.650214,0.02683789650608341,0.013215146948003017,256
-297.53243,1593,3308.080588,0.03472469787756659,0.010990677966101259,236
-306.794737,1643,3310.545107,0.03459241133337334,0.010515702982348918,222
-329.603253,1637,3313.022867,0.04105617831083666,0.010267257177763774,208
-331.06742,1753,3315.665966,0.03615849355486247,0.009680262407301323,228
-324.960718,1679,3317.758928,0.03793527281822069,0.010082787373436108,221
-363.978245,1839,3320.587357,0.04040144665158073,0.00885097879282174,212
-391.959894,1927,3323.460733,0.04254797735759372,0.008701089776854779,202
-277.410802,1577,3325.829123,0.029935929457337123,0.010216169942929298,210
-339.019305,1777,3328.5434,0.03693223820794545,0.009440123804163866,218
-336.794568,1734,3331.063504,0.038485527923895715,0.00941963667820022,212
-287.246954,1604,3333.562922,0.031389450844883975,0.010425467581046942,222
-324.169966,1710,3335.797068,0.03642183323876416,0.009622894736841654,218
-207.288645,1096,3337.629284,0.03328466282196162,0.015364872262773655,208
-353.246023,1786,3340.272421,0.03984213905246814,0.009100027995520246,196
-341.686992,1753,3342.89651,0.03853930202601352,0.009460781517398292,206
-361.691075,1834,3345.651981,0.040075045779517565,0.008627780806978834,202
-346.503803,1806,3347.9073,0.037334751512483784,0.009335631229235463,214
-323.4861,1716,3350.426477,0.03600815564100713,0.009381555944055469,212
-243.719905,1381,3352.564536,0.029523032178330258,0.012355286024619569,229
-389.361107,1901,3355.314545,0.043345606659186645,0.008415307732771745,194
-335.439614,1718,3357.842886,0.03863493952852539,0.009571012805587455,204
-212.261291,1100,3359.249768,0.035120164515830894,0.014977636363636354,202
-358.697564,1811,3362.026854,0.04028097933480116,0.009215930425178986,216
-329.025937,1714,3364.636346,0.037225275276213124,0.009619340723453452,208
-340.084428,1749,3367.245596,0.0384561992620657,0.009498627787306552,212
-339.422317,1776,3369.873978,0.03678808711244679,0.009231081081080637,198
-360.905226,1820,3372.548059,0.040213242653827294,0.008867719780219335,196
-350.798296,1818,3375.22637,0.038214182061114606,0.009260643564355969,228
-236.536661,1325,3377.046054,0.02985101695671094,0.01173124528301877,184
-382.904275,1868,3379.80293,0.04313863700481226,0.009017103854389245,204
-338.565487,1732,3382.381988,0.03857281713848885,0.009743851039260508,206
-359.466437,1815,3384.959408,0.040371678697779904,0.008760495867768135,202
-221.310146,1077,3386.376603,0.040122762818538785,0.015368941504178144,192
-341.288115,1772,3389.054368,0.037527540520323,0.009272488713317817,202
-331.898683,1729,3391.585728,0.03725335875683735,0.009385974551763591,202
-330.515588,1722,3394.170599,0.03692105945485369,0.009546428571428107,195
-326.370757,1709,3396.731519,0.03642834453846547,0.010038502047980834,210
-349.226299,1783,3399.356812,0.03874449508819079,0.00969455973079033,210
-334.466027,1734,3401.469785,0.03768763681667413,0.009405622837369764,204
-340.977891,1748,3404.063311,0.03854139067315295,0.009439187643020147,202
-455.34818,2064,3406.931546,0.05039153636629484,0.007634956395348321,172
-489.199983,2179,3410.088861,0.052346003851058184,0.007399288664524566,180
-374.156631,1848,3412.707127,0.04203741019122972,0.009088392857142408,206
-343.644672,1758,3415.274991,0.038528926376588266,0.009502986348122413,198
-343.725849,1754,3417.851891,0.03895343907205491,0.009619327251994967,210
-331.193483,1725,3420.362559,0.037253082586402246,0.009414782608695188,202
-367.659565,1825,3423.045476,0.041230988518031426,0.009109726027396776,190
-339.294038,1782,3425.659299,0.03650607023461904,0.00947727272727231,210
-462.025791,2104,3428.747321,0.05027226990275362,0.007266516159695382,174
-337.42697,1737,3430.922178,0.038045847271972556,0.009396373056994341,194
-326.220068,1687,3433.447399,0.0375698166577099,0.010022969768819903,209
-123.717768,729,3434.794594,0.02156590633109908,0.022272222222222006,202
-427.640437,2001,3437.716078,0.04733083291948833,0.008023088455771609,186
-321.998363,1506,3439.656214,0.0463429372480775,0.010638645418326353,193
-341.468036,1752,3442.198667,0.038459598181238286,0.009588698630136535,208
-352.764985,1782,3444.876352,0.03990302655898673,0.009229545454545,200
-305.646784,1667,3447.366817,0.03310234111803918,0.010128644271145333,212
-323.622018,1671,3449.906147,0.03753151279527398,0.01016741472172315,206
-358.732532,1726,3452.48288,0.04393536456218116,0.009442178447276874,186
-343.38435,1780,3454.744573,0.03764688629337088,0.009624438202246746,216
-324.047168,1640,3457.235362,0.039207668060506184,0.010305274390243535,204
-309.602962,1731,3459.84938,0.0311352586319343,0.010070017331022097,220
-329.554285,1725,3462.414222,0.03657842224019261,0.0100792173913039,218
-297.568976,1525,3464.673666,0.038027501016130554,0.011212524590163619,218
-243.645879,1361,3466.37691,0.029980672715640793,0.012852277736958026,220
-352.046001,1776,3468.987708,0.039799915694024086,0.00921511824324279,190
-336.327615,1735,3471.530458,0.037770072980414564,0.0099604322766566,212
-124.354959,686,3472.44826,0.023746328950314182,0.025356778425655715,191
-288.660959,1393,3474.699248,0.042489290512399046,0.012609368269920564,212
-296.782091,1607,3477.136986,0.033438077865988826,0.010380802738020669,204
-327.668811,1712,3479.706478,0.03694253215759391,0.009810367990653752,214
-321.455029,1698,3481.788595,0.03600689814281103,0.009590724381625008,204
-252.680639,1449,3484.023942,0.028858894204519897,0.012004658385092955,238
-325.424203,1709,3486.52697,0.036772347201754374,0.009998215330602212,231
-260.546988,1431,3488.757213,0.032470436398483044,0.012166981132075117,245
-229.846974,1292,3490.489641,0.029741786689434974,0.013463428792569702,234
-372.240092,1865,3493.324593,0.04082696601572463,0.008718900804289166,196
-272.075562,1145,3495.229088,0.05480314644619338,0.014318253275109065,183
-328.291533,1715,3497.769996,0.037144687905790515,0.009873498542273575,224
-129.855139,748,3498.751089,0.02298798463103761,0.02336871657754001,220
-171.901277,964,3500.031004,0.02775915441328054,0.01854849585062205,237
-317.420296,1684,3502.61626,0.03578603515337897,0.010074495249405742,226
-329.504349,1677,3505.077331,0.039084351220134844,0.010022361359570279,212
-197.933523,1145,3506.964397,0.02638631919234918,0.015757860262008726,238
-338.17513,1780,3509.524929,0.0367276172017943,0.010086320224718637,250
-301.693347,1627,3511.602097,0.03493442300367723,0.010091395205900057,238
-270.752839,1579,3513.995851,0.028387287776400344,0.010272482583913453,228
-334.317738,1754,3516.63361,0.03697997849705607,0.009794811858608445,234
-314.122142,1684,3519.101508,0.034948791034231284,0.00987007125890694,220
-200.903885,1102,3520.476004,0.030645279810484247,0.01496882940108924,210
-247.718503,1457,3522.657262,0.02705513134206599,0.012175017158544544,250
-274.659115,1574,3525.125349,0.02918742160815946,0.011712579415501516,258
-290.997179,1658,3527.577972,0.03045212933486132,0.010313088057900655,250
-184.10558,977,3528.897375,0.03274525160726209,0.018106857727737836,240
-213.314479,1207,3530.815906,0.028455315287153626,0.015096064623031936,242
-198.287095,1255,3532.436959,0.0210051734151229,0.013986215139441972,248
-298.564702,1660,3534.919909,0.03233160583843218,0.010815451807228484,266
-170.613894,995,3536.825379,0.025650404270697143,0.017999095477386557,254
-290.992946,1563,3538.811549,0.03470123194319407,0.011131669865642594,245
-200.169941,1170,3540.770131,0.026569208027259126,0.014573076923077044,238
-308.27897,1695,3543.314854,0.032802469895961084,0.010147699115043813,230
-196.136385,1103,3544.710591,0.02923057405754744,0.016233046237533858,256
-211.41613,1138,3546.646079,0.032379093425529776,0.015790729349736212,242
-303.841701,1731,3549.234192,0.030088310506455215,0.010243154246100087,244
-242.46505,1447,3551.116063,0.026267949278814054,0.012345922598479171,264
-277.768687,1353,3553.235889,0.042568631971532475,0.012664855875831039,236
-287.432569,1612,3555.665954,0.03099711917653929,0.010717928039701792,232
-110.285588,673,3556.51419,0.017153885131699544,0.026231723625557115,219
-302.273665,1653,3558.969513,0.03282949135924925,0.010339382940108515,216
-260.78455,1516,3561.335801,0.028394094779834875,0.011733245382585324,260
-191.013411,1069,3562.838356,0.029224494976055643,0.01637048643592136,242
-304.004895,1668,3565.327327,0.032969216324732764,0.010467356115107485,238
-305.692068,1649,3567.842137,0.03435201981829097,0.0110005761067309,254
-319.536397,1752,3570.3674,0.033363029967032304,0.010233647260273543,254
-235.899739,1432,3572.257477,0.02495826307802279,0.012594029329608536,268
-186.433982,1178,3574.184556,0.020411198669791415,0.015739303904923282,260
-209.812683,1237,3576.173489,0.025628785265245424,0.014792158447857575,250
-170.449826,1028,3577.448506,0.023487034870420406,0.01794528210116707,270
-270.390517,1502,3579.728913,0.03130151985836998,0.012557157123834383,262
-181.497037,1065,3581.112004,0.025113818639016107,0.01646239436619719,234
-172.963382,1093,3582.863849,0.01966964494743407,0.016422323879231045,240
-183.500831,1210,3584.393254,0.017954937293280366,0.015256115702478926,268
-246.735128,1495,3586.630659,0.024991142130389332,0.012193344481604956,263
-192.499529,1084,3588.390136,0.02854242457723771,0.016498892988929738,244
-236.100783,1339,3590.04762,0.02928017344873545,0.013804480955936914,260
-304.574342,1709,3592.724025,0.03137659675144402,0.010562229373902427,256
-125.501631,783,3594.136228,0.01866817862389622,0.02271206896551679,248
-206.227267,1187,3595.611027,0.027838306856875963,0.01482156697556857,250
-214.83541,1235,3597.581888,0.02775622229432413,0.01456032388663948,248
-166.124573,1111,3598.963863,0.01770738775763763,0.01648798379837942,294
-164.175354,1009,3600.627804,0.02143826495135964,0.01819890981169437,256
-232.416676,1347,3602.718369,0.027708800349972394,0.01315423162583515,246
-218.575073,1192,3604.20594,0.03150455787035031,0.013750293624160994,205
-214.141617,1349,3606.331366,0.022255691222296654,0.01331786508524796,274
-249.937268,1558,3608.667515,0.023404121039481342,0.01123758023106511,258
-140.212488,853,3609.806972,0.02096086696944188,0.020036342321219064,228
-256.867568,1548,3612.126337,0.026065862719174267,0.011221220930232185,262
-325.572976,1721,3614.637009,0.036722190184914155,0.009787303893084968,244
-250.632873,1474,3616.441152,0.027488733135417494,0.011781818181817843,254
-204.708515,1140,3618.288921,0.03023428235857549,0.015755921052631523,258
-199.647426,1137,3619.815655,0.02843565678596854,0.01531662269129291,246
-205.00761,1213,3621.843295,0.02636250980250977,0.013669167353668646,242
-155.672443,973,3623.163924,0.02042595013899176,0.018410226104830115,256
-326.43988,1719,3625.674112,0.03647745540466047,0.010234554973821522,239
-305.204736,1664,3628.135569,0.03370314378619425,0.01032457932692266,240
-189.652241,1105,3629.909293,0.026849826506755835,0.015646561085972847,252
-115.478973,716,3630.931873,0.01713266431207897,0.02653428770949718,256
-224.545303,1405,3633.085289,0.023069883530587535,0.012752455516013861,278
-276.763495,1588,3635.081838,0.029230303874816944,0.011622071788412675,262
-310.198232,1670,3637.634483,0.03457164941440766,0.01069733532934087,248
-278.137164,1499,3640.033007,0.03399741408061977,0.011704202801867632,240
-329.512591,1738,3642.625276,0.0360488295348233,0.009964211737629,220
-223.244891,1390,3644.38869,0.023053238022891106,0.01341453237410033,284
-344.731742,1794,3647.092969,0.03735996863468418,0.00972993311036745,224
-429.262695,2008,3650.007678,0.04744266062227594,0.007880154382469627,184
-207.189987,1225,3651.999578,0.025984280889255095,0.014530408163265228,256
-259.666325,1509,3654.34045,0.0287622240310451,0.010770477137176649,238
-357.594941,1811,3656.952928,0.03992947174095991,0.009144367752622397,210
-272.120635,1567,3658.891811,0.028668082719008378,0.01108257817485597,230
-332.254992,1730,3661.508127,0.037532599079321965,0.009614653179190304,220
-235.111137,1220,3663.528983,0.03570459962661696,0.0145003278688523,230
-112.478956,695,3664.479042,0.018069899567755548,0.025168273381294983,238
-217.774024,1330,3666.613197,0.023662564487583103,0.0127346616541353,228
-347.077108,1784,3669.235631,0.03874643973565864,0.00940081278026862,222
-203.668281,1114,3670.64804,0.030854601974204594,0.016192728904847332,242
-175.611566,1004,3672.289165,0.02707151848982654,0.016409760956175693,218
-344.946265,1769,3674.94172,0.03856422794795099,0.009372922555115423,204
-216.396257,1240,3676.472226,0.028035818938114195,0.014495080645161248,248
-117.398724,722,3677.435917,0.018768318014168225,0.02498434903047099,250
-175.187022,1029,3679.289659,0.02448980557452388,0.01788061224489788,246
-207.736845,1119,3681.043425,0.032154629206895394,0.016399061662198282,249
-170.336116,1013,3682.378218,0.0240201899309215,0.018374925962487562,264
-285.656087,1596,3684.826127,0.03158517489237114,0.01123139097744318,258
-228.394535,1388,3686.549875,0.024409107261217578,0.012937824207492428,256
-292.578336,1687,3689.064057,0.0291783350628446,0.010534321280378952,250
-319.502752,1807,3691.760982,0.03118167596371101,0.009859407858328282,260
-315.045938,1683,3694.359041,0.034936346959798345,0.010771122994651957,242
-261.357105,1543,3696.733562,0.026507742851511952,0.01177203499675921,242
-303.169101,1749,3699.299394,0.029479014097261527,0.010109948542023578,256
-293.333906,1687,3701.442549,0.029614349437167578,0.010459899229400863,256
-136.993757,911,3703.015099,0.014992635273169486,0.019729857299670413,244
-304.121774,1704,3705.680409,0.031098796067246866,0.010288996478872787,230
-190.013764,1174,3707.174237,0.022019628368260213,0.015396209540033715,250
-312.808666,1779,3709.807134,0.03058094408141697,0.009716357504215413,244
-319.516308,1736,3712.348499,0.03425425609015301,0.009842713133640104,242
-195.497728,1085,3714.155627,0.03018514054041762,0.016431428571428593,254
-341.376763,1763,3716.347152,0.03807254299388717,0.00967819058423098,220
-309.518071,1684,3719.000148,0.03421418157020996,0.010122595011876062,248
-314.306063,1698,3721.507592,0.03440249027281097,0.010413604240282271,246
-205.526821,1148,3723.348626,0.030035470054544506,0.015406228222996482,252
-292.394937,1362,3725.150085,0.04622608065800235,0.012120264317180877,204
-110.119818,679,3726.431419,0.01789781761547348,0.025325920471281255,230
-253.279169,1484,3728.306138,0.02806743683652744,0.011437702156333785,254
-211.72736,1177,3730.140722,0.030480851138900603,0.014682540356839368,241
-182.232157,1048,3731.546916,0.028168435536302695,0.016072471374045987,256
-197.489642,1213,3733.460937,0.022742117846929435,0.01316500412201139,206
-196.296335,1088,3735.285793,0.030563327974493598,0.015221001838235618,232
-506.618985,2280,3738.536593,0.05182933911631212,0.006950723684210094,192
-334.558754,1746,3741.192007,0.03723215308508497,0.009561340206185119,216
-333.751403,1775,3743.356948,0.03590782052281592,0.008978450704225031,208
-245.824296,1283,3745.389736,0.03656584814266881,0.013633632112236881,256
-331.233278,1755,3747.902276,0.03657725072530481,0.009456923076922604,238
-314.547164,1750,3750.504399,0.03211178494024614,0.009840342857142506,236
-338.14121,1747,3752.989763,0.03804527435915449,0.009618460217515269,216
-328.352655,1754,3755.197389,0.03587188992298197,0.010039566704674562,260
-322.351533,1731,3757.766999,0.03522180242435871,0.010025563258231783,248
-265.381819,1533,3760.103425,0.028596815748194955,0.01193600782778828,260
-109.885027,683,3760.966449,0.017020954505681925,0.026915007320644405,251
-307.45471,1712,3763.547255,0.03217308389927122,0.010423072429906106,258
-200.313147,1090,3765.266339,0.03052533595308914,0.017039724770642087,239
-326.72528,1733,3767.817415,0.03556643162061619,0.009569965377956848,204
-285.849851,1625,3769.929046,0.030347681922165044,0.010789199999999624,252
-188.451068,1150,3771.806851,0.023247418028451934,0.01566821739130434,260
-307.947661,1749,3774.383328,0.030022554212439344,0.010281303602057926,236
-196.696666,1160,3775.885082,0.025533103350936674,0.015857844827586,260
-205.845911,1250,3777.930105,0.024200248005801103,0.015056279999999526,282
-232.832497,1166,3779.794812,0.03860795342364796,0.013737349914236884,194
-218.222432,1141,3781.188794,0.03477953066083272,0.014883128834355896,218
-358.5241,1847,3783.84492,0.03857284508331337,0.009770871683811123,246
-190.029942,1073,3785.610355,0.027933945774907702,0.017162488350419187,248
-284.80412,1639,3787.8341,0.029446341733835334,0.010887309334959978,260
-128.877305,845,3789.274038,0.015442351914115499,0.02118461538461499,244
-264.01293,1536,3791.167452,0.028326248938436938,0.01111113281249969,242
-307.749034,1671,3793.740283,0.03379417435490046,0.010761220825852326,248
-213.974148,1168,3795.629024,0.03134671808835663,0.01479914383561641,226
-195.428308,1143,3797.085878,0.026435947855795224,0.015622440944881742,257
-167.923278,1120,3799.028476,0.016423906343591976,0.01625062499999964,254
-280.178353,1569,3801.50859,0.030843313613738755,0.010536711281070466,210
-192.631655,1152,3803.00519,0.02316353707086094,0.01419257812499963,182
-280.448473,1629,3805.496221,0.028919467768812518,0.010292817679557599,244
-195.782244,1124,3807.294735,0.02784124538249927,0.01531000889679724,244
-220.255739,1235,3808.894615,0.030645815919354207,0.013937246963562754,256
-246.104457,1491,3811.291698,0.02530396083469571,0.011397585513078177,246
-318.192909,1749,3813.839676,0.03392570562857625,0.009528730703258593,256
-211.947861,1193,3815.338841,0.029291062352599036,0.015161190276613537,252
-139.638206,895,3816.930675,0.017991556125162494,0.01898296089385444,234
-198.977979,1174,3818.409055,0.026024480719433373,0.015134028960817766,258
-283.96715,1607,3820.780823,0.030676768959703195,0.011121748599875154,260
-200.600421,1129,3822.64849,0.029416775407041885,0.015902258635960818,260
-500.385294,2232,3825.806595,0.052557317358813666,0.0072381048387092865,194
-325.596303,1815,3828.476424,0.03169321566601304,0.00973561983471032,230
-273.387667,1571,3830.480798,0.02906113957583955,0.011466836409929654,252
-242.835626,1464,3832.754224,0.02512150388283291,0.011405840163934013,224
-395.874456,1968,3835.513753,0.04188211643499203,0.008211128048780235,200
-249.381409,1212,3837.449794,0.041579483666120444,0.01358688118811901,204
-240.828902,1421,3839.266203,0.027446485513889916,0.012115798733286012,262
-291.36293,1650,3841.740934,0.031006071850719998,0.010274727272726927,250
-284.865895,1608,3844.166043,0.030827489193140774,0.010329011194029422,230
-288.912311,1604,3846.578164,0.03238157098579963,0.01012499999999962,230
-398.864373,1922,3849.349993,0.04523492092572293,0.008068392299687411,210
-411.492976,1990,3852.188644,0.044758939198305904,0.008040979899497118,210
-284.907716,1637,3854.730357,0.03013727692560162,0.010329108124617842,260
-311.377605,1701,3856.836562,0.03363349328930737,0.010302380952380575,248
-273.214721,1655,3859.527019,0.02553164617375096,0.010608308157099369,252
-234.459469,1405,3861.665156,0.025778584316402963,0.01238637010676121,252
-186.090384,1166,3863.141212,0.022425662738024925,0.014890523156089156,272
-297.811009,1609,3865.513842,0.03465699434411166,0.010010472343069838,228
-423.099097,2025,3868.398624,0.045836243705175396,0.007807999999999544,208
-333.687731,1728,3870.922431,0.03833925283080542,0.009339843749999554,222
-198.964868,1140,3872.837642,0.028007316170023704,0.014768289473684163,234
-227.578622,1319,3874.494515,0.027884518424368912,0.012877710386656508,238
-214.993519,1156,3876.391094,0.033808593134614005,0.014458780276816546,246
-208.318611,1121,3877.842217,0.03297789928351763,0.015040276538804829,234
-325.471398,1669,3880.367689,0.038617063574375755,0.009961204313960295,216
-303.005701,1648,3882.926717,0.03348259427473198,0.009989836165048194,210
-369.068011,1847,3885.700048,0.04112639673575988,0.008470573903627147,192
-251.378545,1490,3887.968857,0.02701858750137636,0.011451442953019845,250
-209.01445,1146,3889.418168,0.03174912962241563,0.01569109947643969,264
-305.190198,1728,3892.049925,0.030877395403406834,0.009536718749999598,228
-377.854101,1881,3894.782785,0.04158327770746316,0.008405741626793807,192
-332.084133,1746,3897.286473,0.03705570437878184,0.009770103092783027,242
-253.016014,1513,3899.621588,0.026792105865285618,0.011550396563119462,272
-314.105187,1774,3901.781697,0.031245876046147654,0.010280242390078477,270
-267.618087,1568,3904.162774,0.028303819588145127,0.011248565051020004,270
-298.854615,1666,3906.628548,0.032290232231078624,0.0099694177671064,242
-305.024427,1720,3909.234637,0.03175127453204861,0.010115581395348431,270
-492.994543,2228,3912.325565,0.05150208458220195,0.007231104129263441,206
-425.333109,2060,3915.168684,0.04464067906514313,0.00794665048543645,214
-301.872696,1658,3917.644562,0.03293622626140458,0.010183624849215514,228
-314.819338,1697,3920.16731,0.035363141977495856,0.00985412492634015,254
-120.623089,772,3921.149951,0.017771554364895033,0.02211237046632104,250
-413.209087,1946,3923.943916,0.0466850921647838,0.008029239465570149,180
-295.423287,1675,3926.491433,0.030799957781151858,0.010230179104477285,248
-177.929148,1043,3927.832042,0.025181942877253016,0.01711251198465957,244
-292.672919,1622,3930.254387,0.032699885109701295,0.010267324290998605,244
-281.247288,1598,3932.587083,0.030056025979951995,0.010226376720900692,216
-306.732729,1683,3935.223337,0.03344591678990247,0.009878342245988889,236
-262.517911,1538,3937.220958,0.02795263984130021,0.011054551365409391,246
-319.622457,1740,3939.768427,0.034108825171738494,0.009810775862068574,242
-320.175017,1714,3942.37885,0.03549145710276361,0.010132088681446457,250
-197.602662,1293,3944.55652,0.018920764080661356,0.013759976798143498,256
-265.034107,1527,3946.555702,0.02947959943968352,0.010874263261296282,246
-222.718638,1171,3948.437856,0.034939613292199204,0.01494799316823226,242
-206.863286,1124,3950.291699,0.031408833384677204,0.016138745551601292,243
-318.675436,1771,3952.497356,0.03281707851230202,0.009966064370411786,268
-186.439787,1057,3954.25754,0.027831366413276465,0.01633410596026506,230
-316.091873,1706,3956.715639,0.034896859820139986,0.009652579132473206,234
-171.185862,998,3957.99931,0.026060258507126854,0.01667885771543116,234
-193.642792,1079,3959.73395,0.02995431557548402,0.015730815569972398,238
-327.661343,1733,3962.443935,0.036696251829200555,0.009721869590305392,244
-119.040547,730,3963.399235,0.01971095353920355,0.02432773972602735,254
-209.161094,1367,3965.51614,0.01909853147038597,0.01278697878566172,244
-329.005576,1738,3967.729153,0.03669793403047832,0.009623993095511634,237
-236.181019,1220,3969.664454,0.03710545781322908,0.013862950819672173,240
-322.881489,1734,3972.224924,0.03533550745212572,0.009478027681660443,232
-275.162183,1610,3974.650354,0.02805964743219337,0.010613012422359857,242
-236.801784,1289,3976.331635,0.03272180191809847,0.012907214895267567,228
-116.081522,702,3977.630861,0.020384309023895975,0.024796153846153846,246
-298.841245,1722,3980.142917,0.030392311434361937,0.010019163763065842,280
-225.442219,1157,3981.629519,0.036785348862062445,0.014376274848747084,218
-260.782658,1220,3983.645643,0.04552475097318699,0.013411475409836303,210
-367.859724,1866,3986.355108,0.04036295600139897,0.00875112540192879,224
-241.97798,1394,3988.181584,0.028365165650249623,0.01249573170731698,240
-323.574008,1717,3990.823298,0.0360136305857883,0.009713395457192358,226
-221.900356,1158,3992.787898,0.03521594139809694,0.013786787564767216,200
-227.709517,1404,3994.623297,0.023596319665150668,0.012464423076922691,252
-231.463315,1413,3996.927416,0.024341501534504022,0.012207324840764165,246
-307.42236,1668,3999.377165,0.034491733750542236,0.010190557553956389,250
-324.916716,1754,4002.172505,0.03489724745104266,0.009824828962371326,248
-193.12385,1099,4003.63835,0.028582513740111427,0.015813057324840875,252
-205.01778,1108,4005.610511,0.032591201192531304,0.015421435018050659,240
-278.099812,1606,4008.105813,0.028815078207274355,0.010384744707347118,224
-251.998596,1473,4010.124133,0.02790293153972584,0.01184205702647614,254
-184.993696,1061,4011.842767,0.027264951253737436,0.016799293119698466,250
-145.515265,926,4012.98929,0.0190425152618908,0.018238120950323625,238
-302.787814,1665,4015.489343,0.033368057809906586,0.010007027027026638,242
-263.712719,1515,4017.93062,0.029276352219595823,0.011658118811880754,256
-297.261881,1654,4020.366685,0.031906436819892844,0.010117654171704588,226
-316.919448,1696,4022.504663,0.035516421918155724,0.009833667452829773,236
-225.966243,1360,4024.638606,0.025142176086860344,0.0122363602941175,230
-132.065106,869,4026.138288,0.016180376919922138,0.01953227848101249,238
-338.074127,1778,4028.471296,0.03690382849740384,0.009582874015747578,234
-103.404598,663,4029.725414,0.015613302010802991,0.02681063348416296,254
-223.234475,1384,4031.505702,0.023398853774801248,0.012963511560693225,270
-315.947808,1736,4034.047381,0.033292433070286995,0.010164660138248398,253
-136.344099,775,4035.456127,0.02568373483410774,0.02236122580645148,239
-172.586886,1024,4036.770265,0.025133152864564735,0.017224365234375004,262
-211.480379,1170,4038.645185,0.03127129947321354,0.014451923076923088,244
-185.245275,1154,4040.103101,0.021820817821335995,0.014539991334488692,234
-287.447876,1627,4042.627419,0.030481864957011134,0.010382636754762918,230
-316.1117,1701,4045.14475,0.034654417963783435,0.010004761904761475,228
-184.233549,1189,4046.61568,0.018912697155009515,0.014367451640033288,226
-127.058806,848,4048.163627,0.014940109436395113,0.02075147405660345,250
-117.860528,708,4049.088907,0.02097936106500574,0.0246947033898305,248
-300.757154,1674,4051.578765,0.03195165432300839,0.010241129032257634,236
-181.452001,1210,4053.605261,0.017794339187692767,0.014877892561983146,274
-247.234297,1461,4055.397305,0.027095573920392378,0.011631622176591113,246
-204.60935,1137,4057.25901,0.030923885151770445,0.015583773087071177,266
-182.409735,1037,4058.606113,0.02724159199063814,0.01576648987463875,204
-346.449232,1808,4061.422157,0.03765868609954254,0.009195381637167691,226
-166.037212,984,4063.069722,0.024520066603907653,0.017615853658536462,245
-393.295555,1928,4065.86584,0.043062422113120766,0.008261747925310954,194
-327.442636,1721,4068.369382,0.03725263588350098,0.009431958163857796,232
-171.308768,1000,4069.735519,0.025793895432951637,0.017095050000000216,240
-328.279789,1765,4072.364339,0.03553056949791979,0.009336798866855138,242
-116.454476,709,4073.296267,0.019012008521821576,0.02399153737658662,222
-358.25872,1809,4075.849597,0.04031634830607796,0.00882761194029806,202
-206.647436,1150,4077.790522,0.029406301090281042,0.015573130434782635,233
-166.08578,996,4079.018743,0.02338002090378879,0.01659849397590356,220
